run_id,dataset,rmse,mean,max,std,median,scale_factor
2026-01-31_09-47-10_result_normal_V103_MaskRandom_run8,f_dataset-V103_stereo_imu,GT_V103,0.02452933793428993,0.022147129756225462,0.06213650242908208,0.010544812139412812,0.019748003331595973,1.0093956746600412
2026-01-31_09-47-10_result_normal_V103_MaskRandom_run9,f_dataset-V103_stereo_imu,GT_V103,0.02458531053558713,0.02247071467668511,0.06195839379560227,0.009975193033232976,0.020981920235301276,1.0089460067540885
2026-01-31_09-47-10_result_normal_V201_MaskRandom_run1,f_dataset-V201_stereo_imu,GT_V201,0.032109880255242085,0.029151358818622027,0.0727419864389849,0.013462640492634913,0.029440585896556654,1.0107747706334935
2026-01-31_09-47-10_result_normal_V201_MaskRandom_run10,f_dataset-V201_stereo_imu,GT_V201,0.029212887211114154,0.026634957986177533,0.07581137462179742,0.011998824620929943,0.02574566669214879,1.0093641950723946
2026-01-31_09-47-10_result_normal_V201_MaskRandom_run2,f_dataset-V201_stereo_imu,GT_V201,0.0336852013051165,0.03060838823789736,0.07336453504763459,0.014064826925503543,0.030894716752236526,1.0107097788599966
2026-01-31_09-47-10_result_normal_V201_MaskRandom_run3,f_dataset-V201_stereo_imu,GT_V201,0.038707185236031214,0.034977722726769446,0.07753207224901522,0.016577246506753445,0.03250219704464185,1.011963743352622
2026-01-31_09-47-10_result_normal_V201_MaskRandom_run4,f_dataset-V201_stereo_imu,GT_V201,0.043654440309130696,0.03999218642713782,0.08528625929291035,0.017502433644510942,0.03787845083776197,1.0140853545488926
2026-01-31_09-47-10_result_normal_V201_MaskRandom_run5,f_dataset-V201_stereo_imu,GT_V201,0.03231230025589132,0.029278964790095126,0.06676149429367229,0.013668466214145757,0.028563863354596424,1.0105009814173707
2026-01-31_09-47-10_result_normal_V201_MaskRandom_run6,f_dataset-V201_stereo_imu,GT_V201,0.037086935597529104,0.03435189512595862,0.07343435579178646,0.01397812910479838,0.03533054869661537,1.0129468747568653
2026-01-31_09-47-10_result_normal_V201_MaskRandom_run7,f_dataset-V201_stereo_imu,GT_V201,0.03430365540932174,0.031199880004242845,0.0756662439120955,0.014258620626215426,0.03295390279626006,1.0110632282378123
2026-01-31_09-47-10_result_normal_V201_MaskRandom_run8,f_dataset-V201_stereo_imu,GT_V201,0.03798983073027078,0.034447620796502355,0.08030052293088893,0.016018385073876963,0.03463453255466886,1.012179275645762
2026-01-31_09-47-10_result_normal_V201_MaskRandom_run9,f_dataset-V201_stereo_imu,GT_V201,0.023755501708588107,0.02188246490108988,0.0667813845979714,0.0092456255212561,0.023253507596061547,1.00775741584995
